paragraph_id,author,book,topic,text,label
great_expectations_TSocia_P1,dickens,great_expectations,Social Class,"Ours was the marsh country, down by the river, within, as the river
wound, twenty miles of the sea. My first most vivid and broad
impression of the identity of things seems to me to have been gained on
a memorable raw afternoon towards evening. At such a time I found out
for certain that this bleak place overgrown with nettles was the
churchyard; and that Philip Pirrip, late of this parish, and also
Georgiana wife of the above, were dead and buried; and that Alexander,
Bartholomew, Abraham, Tobias, and Roger, infant children of the
aforesaid, were also dead and buried; and that the dark flat wilderness
beyond the churchyard, intersected with dikes and mounds and gates,
with scattered cattle feeding on it, was the marshes; and that the low
leaden line beyond was the river; and that the distant savage lair from
which the wind was rushing was the sea; and that the small bundle of
shivers growing afraid of it all and beginning to cry, was Pip.",0
great_expectations_TSocia_P1,dickens,great_expectations,Social Class,"The landscape of our marshland domain, where the sluggish river carved its serpentine path toward the distant sea, was a realm of stark desolation and brooding mystery. On that fateful evening, when the very air seemed to shudder with the approach of dusk, my young mind first grasped the haunting truth of my existence. The bleak expanse, choked with thorny brambles and skeletal reeds, revealed itself as the final resting place of the departed Pirrip clan—a graveyard where the whispers of the dead mingled with the mournful sighs of the wind. Here, in that eerie expanse, the infantile fragments of my identity—tiny Pip, a trembling mite of terror—were etched into the raw fabric of my consciousness, as I beheld the grim procession of headstones and the leaden hush of the marshes stretching beyond.",1
great_expectations_TSocia_P2,dickens,great_expectations,Social Class,"At the same time, he hugged his shuddering body in both his
arms,—clasping himself, as if to hold himself together,—and limped
towards the low church wall. As I saw him go, picking his way among the
nettles, and among the brambles that bound the green mounds, he looked
in my young eyes as if he were eluding the hands of the dead people,
stretching up cautiously out of their graves, to get a twist upon his
ankle and pull him in.",0
great_expectations_TSocia_P2,dickens,great_expectations,Social Class,"The figure before me, a wraith-like silhouette against the dying light, clutched his shuddering frame in a desperate embrace, as though the very act of holding himself together might stave the encroaching chill. His gait, a laborious stagger, carried him toward the low stone wall that bordered the churchyard, each step a testament to his tortured limbs. To my wide-eyed terror, he moved like a man pursued by phantoms, his gaunt figure bending and weaving as if the grasping claws of the interred dead sought to drag him back into their earthen prisons. The brambles clawed at his tattered garments, yet he pressed onward, a shadow fleeing the clutches of the grave.",1
great_expectations_TSocia_P3,dickens,great_expectations,Social Class,"When he came to the low church wall, he got over it, like a man whose
legs were numbed and stiff, and then turned round to look for me. When
I saw him turning, I set my face towards home, and made the best use of
my legs. But presently I looked over my shoulder, and saw him going on
again towards the river, still hugging himself in both arms, and
picking his way with his sore feet among the great stones dropped into
the marshes here and there, for stepping-places when the rains were
heavy or the tide was in.",0
great_expectations_TSocia_P3,dickens,great_expectations,Social Class,"Upon reaching the weathered wall, he scaled it with the labored hesitance of one whose bones had been steeped in frost. His back, curved like a question mark, turned toward me as I stood frozen in the encroaching darkness. Yet, in that fleeting moment, I spied his silhouette melting into the gathering gloom, his hunched form retreating toward the river’s murky embrace. With limbs akimbo and heart pounding, he navigated the treacherous terrain of jagged stones—those grim stepping-stones left by autumn’s wrath—his every movement a dance with the abyss. I, a fugitive in my own right, spurred home with all the urgency of a soul pursued by his own nameless dread.",1
great_expectations_TSocia_P4,dickens,great_expectations,Social Class,"“Hah!” said Mrs. Joe, restoring Tickler to his station. “Churchyard,
indeed! You may well say churchyard, you two.” One of us, by the by,
had not said it at all. “You’ll drive _me_ to the churchyard betwixt
you, one of these days, and O, a pr-r-recious pair you’d be without
me!”",0
great_expectations_TSocia_P4,dickens,great_expectations,Social Class,"“Churchyard, indeed!” Mrs. Joe’s voice rang out like a whip crack, her shrill tone cutting through the evening’s unease. “You’ll drive *me* to the churchyard betwixt you, one of these days, and *O*, a precious pair you’d be without me!” Her ire was a tempest, and though I had uttered naught but the truth, her accusation fell like a thunderclap, reducing the room to a silence broken only by the ticking of the clock and the echo of her indignation. The very air seemed to tremble at her wrath, a monument to her fierce, unyielding spirit.",1
great_expectations_TSocia_P5,dickens,great_expectations,Social Class,"If I slept at all that night, it was only to imagine myself drifting
down the river on a strong spring-tide, to the Hulks; a ghostly pirate
calling out to me through a speaking-trumpet, as I passed the
gibbet-station, that I had better come ashore and be hanged there at
once, and not put it off. I was afraid to sleep, even if I had been
inclined, for I knew that at the first faint dawn of morning I must rob
the pantry. There was no doing it in the night, for there was no
getting a light by easy friction then; to have got one I must have
struck it out of flint and steel, and have made a noise like the very
pirate himself rattling his chains.",0
great_expectations_TSocia_P5,dickens,great_expectations,Social Class,"In the watches of that sleepless night, I was haunted by visions of drifting down the river’s treacherous currents, a spectral vessel bound for the Hulks. A ghastly voice, bellowing through a trumpet of infernal brass, warned me to abandon my course and face the hangman’s noose at the gibbet’s stake. Each creak of the bedframe, each whisper of the wind, was a summons to the gallows, and I dared not close my eyes, lest the darkness swallow me whole. The pantry robbery, that dire necessity, could not be undertaken in the black of night, for the very act of striking flint would summon forth the devil himself, rattling his chains in mockery of my plight.",1
great_expectations_TSocia_P6,dickens,great_expectations,Social Class,"And yet this man was dressed in coarse grey, too, and had a great iron
on his leg, and was lame, and hoarse, and cold, and was everything that
the other man was; except that he had not the same face, and had a flat
broad-brimmed low-crowned felt hat on. All this I saw in a moment, for
I had only a moment to see it in: he swore an oath at me, made a hit at
me,—it was a round weak blow that missed me and almost knocked himself
down, for it made him stumble,—and then he ran into the mist, stumbling
twice as he went, and I lost him.",0
